SpecimenID,Family,Genus,Species
29824,Styracaceae,Melliodendron,wangianum
29825,Indet,Sinosmithiana,parviflorus
29826,Rhoipteleaceae,Rhoiptelea,chinensis
29827,Styracaceae,Rehderodendron,tsingii
29828,Rhoipteleaceae,Rhoiptelea,Indet
29829,Taxodiaceae,Glyptostrobus,pensilis
29830,Linaceae,Ixonanthes,cuneata
29831,Linaceae,Ochthocosmus,africanus
29832,Guttiferae,Symphonia,globulifera
29833,Guttiferae,Symphonia,globulifera
29834,Guttiferae,Symphonia,globulifera
29835,Guttiferae,Symphonia,globulifera
29836,Guttiferae,Symphonia,globulifera
29837,Leguminosae-Papil.,Dalbergia,frutescens
29838,Guttiferae,Calophyllum,brasiliense
29839,Sapindaceae,Sapindus,mukorossi
29840,Pinaceae,Keteleeria,davidiana
29841,Salicaceae,Salix,babylonica
29842,Salicaceae,Populus,maximowiczii
29843,Daphniphyllaceae,Daphniphyllum,glaucescens
29844,Araliaceae,Kalopanax,septemlobus
29845,Hamamelidaceae,Bucklandia,populnea
29846,Taxaceae,Torreya,grandis
29847,Leguminosae,Maackia,chinensis
29848,Juglandaceae,Carya,cathayensis
29849,Labiatae,Lecuosceptrum,canum
29850,Sapindaceae,Dipteronia,dyeriana
29851,Lauraceae,Beilschmiedia,yunnanensis
29852,Missing,Missing,Missing
29853,Lauraceae,Actinodaphne,tsaii
29854,Simarubaceae,Ailanthus,sltissima
29855,Moraceae,Broussenetia,papyfera
29856,Fagaceae,Castanea,mollissima
29857,Bignoniaceae,Catalpa,bungei
29858,Meliaceae,Toona,sinensis
29859,Taxodiaceae,Cunninghamia,lanceolata
29860,Juglandaceae,Pterocarya,stenoptera
29861,Leguminosae,Sophora,japonica
29862,Ulmaceae,Zelkowa,sinica
29863,Juglandaceae,Juglans,cathayensis
29864,Meliaceae,Melia,azedarach
29865,Ulmaceae,Ulmus,parvifolia
29866,Anonaceae,Polyalthia,Laui
29867,Betulaceae,Betula,luminifera
29868,Ebenaceae,Diospyros,glaucifolia
29869,Ataliaceae,Acanthopanax,evodiaefolius
29870,Rosaceae,Malus,formosana
29871,Leguminosae-Caes.,Pahudia,rhomboidea
29872,Leguminosae-Mim.,Parkia,javanica
29873,Leguminosae-Mim.,Parkia,sherfeseei
29874,Leguminosae,Peltophorum,inerme
29875,Leguminosae-Mim.,Pithecolobium,scutiferm
29876,Leguminosae-Mim.,Pithecolobium,subacutum
29877,Leguminosae-Papil.,Pterocarpus,sp.
29878,Leguminosae-Papil.,Pterocarpus,indicus forma
29879,Leguminosae-Caes.,Sindora,inermis
29880,Leguminosae-Caes.,Sindora,supa
29881,Leguminosae-Mim.,Wallaceodendron,celebicum
29882,Linaceae,Ctenolophon,philippinensis
29883,Loganiaceae,Fagraea,cochinchinensis
29884,Lythraceae,Lagerstroemia,piriformis
29885,Lythraceae,Lagerstroemia,speciosa
29886,Lythraceae,Pemphis,acidula
29887,Melastomataceae,Astronia,cumingiana
29888,Melastomataceae,Memecylon,edule
29889,Meliaceae,Aglaia,clarkii
29890,Meliaceae,Aglaia,elaeagnoidea
29891,Meliaceae,Aglaia,laevigata
29892,Meliaceae,Amoora,sp.
29893,Meliaceae,Azadirachta,integrifoliola
29894,Meliaceae,Dysoxylum,turczaninowii
29895,Meliaceae,Swietenia,macrophylla
29896,Meliaceae,Toona,calantas
29897,Meliaceae,Walsura,aherniana
29898,Meliaceae,Xylocarpus,granatum
29899,Meliaceae,Xylocarpus,moluccensis
29900,Moraceae,Allaeanthus,sp.
29901,Myristicaceae,Myristica,sp.
29902,Myrsinaceae,Aegiceras,sp.
29903,Myrtaceae,Eucalyptus,deglupta
29904,Myrtaceae,Eugenia,sp.
29905,Myrtaceae,Tristania,sp.
29906,Myrtaceae,Tristania,sp.
29907,Myrtaceae,Xanthostemon,bracteatus
29908,Myrtaceae,Xanthostemon,verdugonianus
29909,Olacaceae,Strombosia,philippinensis
29910,Oleaceae,Linociera,Cumingiana
29911,Xanthophyllaceae,Xanthophyllum,sp.
29912,Rhamnaceae,Zizyphus,talanai
29913,Rhizophoraceae,Bruguiera,sp.
29914,Rhizophoraceae,Bruguiera,parviflora
29915,Rhizophoraceae,Bruguiera,sexangula
29916,Rhizophoraceae,Ceriops,candollema
29917,Rhizophoraceae,Rhizophora,sp.
29918,Rubiaceae,Canthium,sp.
29919,Rubiaceae,Canthium,gynochthodes
29920,Rubiaceae,Hymenodictyon,sp.
29921,Rubiaceae,Mussaenda,phillippica
29922,Rubiaceae,Neonauclea,sp.
29923,Rubiaceae,Neonauclea,sp.
29924,Rubiaceae,Scyphiphora,hydrophyllacea
29925,Rutaceae,Murraya,paniculata
29926,Rutaceae,Zanthoxylum,rhetsa
29927,Sapindaceae,Litchi,philippinensis
29928,Sapindaceae,Pometia,pinnata
29929,Sapotaceae,Diploknema,ramiflora
29930,Sapotaceae,Mimusops,calophylloides
29931,Sapotaceae,Mimusops,parvifolia
29932,Sapotaceae,Palaquium,luzoniense
29933,Sterculiaceae,Heritiera,littoralis
29934,Sterculiaceae,Pterocymbium,tincterium
29935,Sterculiaceae,Pterospermum,sp.
29936,Sterculiaceae,Tarrietia,javanica
29937,Sterculiaceae,Tarrietia,sylvatica
29938,Tiliaceae,Colona,serratifolia
29939,Ulmaceae,Celtis,luzonica
29940,Ulmaceae,Celtis,philippinensis
29941,Verbenaceae,Tectona,grandis
29942,Verbenaceae,Vitex,aherniana
29943,Verbenaceae,Vitex,parviflora
29944,Vitaceae,Leea,philippinesis
29945,Pinaceae,Pinus,insularis
29946,Taxaceae,Taxus,wallichiana
29947,Linaceae,Hugonia,arborescens 
29948,Leguminosae,Pterocarpus ,tinctorius
29949,Euphorbiaceae,Maprounea,africana
29950,Sapindaceae,Deinbollia,borbonica
29951,Bignoniaceae,Fernandoa,magnifica
29952,Linaceae,Hugonia,schliebenii
29953,Leguminosae,Lonchocarpus,Bussei
29954,Sterculiaceae,Sterculia,schliebenii
29955,Leguminosae,Albizzia,fastigiata
29956,Capparidaceae,Capparis,Kirkii
29957,Sterculiaceae,Sterculia,triphaca
29958,Apocynaceae,Rauwolfia,natalensis
29959,Leguminosae,Erythrophleum,africanum
29960,Leguminosae,Berlinia,auriculata
29961,Leguminosae,Cordyla,africana
29962,Dilleniaceae,Tetracera,boiviniana
29963,Bignoniaceae,Kigelia,aethiopica
29964,Euphorbiaceae,Bridelia,micrantha
29965,Apocynaceae,Strophanthus,grandiflorus
29966,Leguminosae,Albizzia,sp.
29967,Salvadoraceae,Dobera,loranthifolia
29968,Leguminosae,Acacia,aff.Schliebenii
29969,Combretaceae,Combretum,taborense
29970,Rubiaceae,Randia,dumetorum
29971,Bombacaceae,Bombax ,stolzii
29972,Meliaceae,Trichilia,emetica
29973,Leguminosae,Erythrina,schliebenii
29974,Myrtaceae,Syzygium,guineense
29975,Leguminosae,Dalbergia,goetzei
29976,Meliaceae,Turraea,Randii
29977,Sterculiaceae,Sterculia,quinqueloba
29978,Meliaceae,Khaya,nyasica
29979,Linaceae,Phyllocosmus,senensis
29980,Leguminosae,Dalbergia,aff.Mossambicensis
29981,Leguminosae,Derris,violacea
29982,Verbenaceae,Vitex,mombassai
29983,Sapotaceae,Mimusops,riparia
29984,Ebenaceae,Royena,macrocalyx
29985,Sapotaceae,Mimusops,sansibarensis
29986,Sterculiaceae,Dombeya,mupangae
29987,Simarubaceae,Balanites,dawei
29988,Rubiaceae,Gardenia,thunbergia
29989,Bignoniaceae,Markhamia,sansibarensis
29990,Leguminosae,Brachystegia,oliveri
29991,Leguminosae,Erythrina,abyssinica
29992,Sapindaceae,Aphania,senegalensis
29993,Leguminosae,Afzelia,quanzensis
29994,Leguminosae,Cassia,abbreviata
29995,Leguminosae,Parkia,Bussei
29996,Malvaceae,Adansonia,digitata
29997,Loganiaceae,Strychnos,quaqua
29998,Leguminosae,Albizzia,glabrescens
29999,Leguminosae,Millettia,Bussei
30000,Bignoniaceae,Stereospermum,kunthianum
30001,Connaraceae,Byrsocarpus,cf.orientalis
30002,Apocynaceae,Diplorhynchus,mossambicensis
30003,Passifloraceae,Paropsia,schliebenii
30004,,,
30005,,,
30006,,,
30007,,,
30008,,,
30009,,,
30010,,,
30011,,,
30012,,,
30013,,,
30014,,,
30015,,,
30016,,,
30017,,,
30018,,,
30019,,,
30020,,,
30021,,,
30022,,,
30023,,,
30024,,,
30025,Dilleniaceae,Wormia,excelsa
30026,Dilleniaceae,Wormia,excelsa
30027,Dilleniaceae,Wormia,excelsa
30028,Dilleniaceae,Dillenia,indica
30029,Dilleniaceae,Dillenia,indica
30030,Dilleniaceae,Dillenia,aurea
30031,Dilleniaceae,Dillenia,aurea
30032,Dilleniaceae,Dillenia,pentagyna
30033,Dilleniaceae,Dillenia,pentagyna
30034,Dilleniaceae,Dillenia,pentagyna
30035,Magnoliaceae,Magnolia,macklottii
30035,Magnoliaceae,Magnolia,macklottii
30036,Magnoliaceae,Manglietia,glauca
30037,Magnoliaceae,Manglietia,glauca
30038,Magnoliaceae,Manglietia,glauca
30039,Magnoliaceae,Michelia,montana
30040,Magnoliaceae,Michelia,montana
30041,Magnoliaceae,Michelia,montana
30042,Magnoliaceae,Michelia,montana
30043,Magnoliaceae,Michelia,pubinervia
30044,Magnoliaceae,Michelia,pubinervia
30045,Magnoliaceae,Michelia,pubinervia
30046,Magnoliaceae,Michelia,champaca
30047,Magnoliaceae,Michelia,champaca
30048,Magnoliaceae,Michelia,champaca
30049,Anonaceae,Stelechocarpus,burahol
30050,Anonaceae,Stelechocarpus,burahol
30051,Anonaceae,Cyathocalyx,sumatrana
30052,Anonaceae,Cyathocalyx,sumatrana
30053,Anonaceae,Canangium,odoratum
30054,Anonaceae,Canangium,odoratum
30055,Anonaceae,Canangium,odoratum
30056,Anonaceae,Canangium,odoratum
30057,Anonaceae,Canangium,odoratum
30058,Anonaceae,Meiogyne,virgata
30059,Anonaceae,Polyalthia,lateriflora
30060,Anonaceae,Polyalthia,lateriflora
30061,Anonaceae,Polyalthia,lateriflora
30062,Anonaceae,Polyalthia,subcordata
30063,Anonaceae,Polyalthia,subcordata
30064,Anonaceae,Trivalvaria,macrophylla
30065,Anonaceae,Mitrephora,macrantha
30066,Anonaceae,Mitrephora,macrantha
30067,Anonaceae,Mitrephora,rugosa
30068,Anonaceae,Mitrephora,rugosa
30069,Anonaceae,Mitrephora,obtusa
30070,Anonaceae,Mitrephora,reticulata
30071,Anonaceae,Mitrephora,polyprena
30072,Anonaceae,Platymitra,macrocarpa
30073,Anonaceae,Platymitra,macrocarpa
30074,Anonaceae,Anona,reticulata
30075,Anonaceae,Saccopetalum,horsfieldii
30076,Anonaceae,Saccopetalum,horsfieldii
30077,Anonaceae,Orophea,hexandra
30078,Anonaceae,Orophea,hexandra
30079,Anonaceae,Orophea,hexandra
30080,Anonaceae,Orophea,hexandra
30081,Anonaceae,Alphonsea,javanica
30082,Capparidaceae,Capparis,micrantha
30083,Capparidaceae,Crataeva,nurvala
30084,Violaceae,Rinorea,cymulosa
30085,Flacourtiaceae,Scolopia,spinosa
30086,Flacourtiaceae,Scolopia,spinosa
30087,Flacourtiaceae,Scolopia,spinosa
30088,Flacourtiaceae,Flacourtia,rukum
30089,Flacourtiaceae,Flacourtia,rukum
30090,Flacourtiaceae,Flacourtia,rukum
30091,Flacourtiaceae,Flacourtia,rukum
30092,Flacourtiaceae,Flacourtia,indica
30093,Flacourtiaceae,Bennettiodendron ,leprosipes
30094,Flacourtiaceae,Pangium,edule
30095,Flacourtiaceae,Pangium,eud
30096,Flacourtiaceae,Pangium,edule
30097,Flacourtiaceae,Hydnocarpus,sumatrana
30098,Flacourtiaceae,Hydnocarpus,heterophylla
30099,Flacourtiaceae,Hydnocarpus,heterophylla
30100,,,
30101,,,
30102,,,
30103,,,
30104,,,
30105,,,
30106,,,
30107,,,
30108,,,
30109,,,
30110,,,
30111,,,
30112,,,
30113,,,
30114,,,
30115,,,
30116,,,
30117,,,
30118,,,
30119,,,
30120,,,
30121,,,
30122,,,
30123,,,
30124,,,
30125,,,
30126,,,
30127,,,
30128,,,
30129,,,
30130,,,
30131,,,
30132,,,
30133,,,
30134,,,
30135,,,
30136,,,
30137,,,
30138,,,
30139,,,
30140,,,
30141,,,
30142,,,
30143,,,
30144,,,
30145,,,
30146,,,
30147,,,
30148,,,
30149,,,
30150,,,
30151,,,
30152,,,
30153,,,
30154,,,
30155,,,
30156,,,
30157,,,
30158,,,
30159,,,
30160,,,
30161,,,
30162,,,
30163,,,
30164,,,
30165,,,
30166,,,
30167,,,
30168,,,
30169,,,
30170,,,
30171,,,
30172,,,
30173,,,
30174,,,
30175,,,
30176,,,
30177,,,
30178,,,
30179,,,
30180,,,
30181,,,
30182,,,
30183,,,
30184,,,
30185,,,
30186,,,
30187,,,
30188,,,
30189,,,
30190,,,
30191,,,
30192,,,
30193,,,
30194,,,
30195,,,
30196,,,
30197,,,
30198,,,
30199,,,
30200,,,
30201,,,
30202,,,
30203,,,
30204,,,
30205,,,
30206,,,
30207,,,
30208,,,
30209,,,
30210,,,
30211,,,
30212,,,
30213,,,
30214,,,
30215,,,
30216,,,
30217,,,
30218,,,
30219,,,
30220,,,
30221,,,
30222,,,
30223,,,
30224,,,
30225,,,
30226,,,
30227,,,
30228,,,
30229,,,
30230,,,
30231,,,
30232,,,
30233,,,
30234,,,
30235,,,
30236,,,
30237,,,
30238,,,
30239,,,
30240,,,
30241,,,
30242,,,
30243,,,
30244,,,
30245,,,
30246,,,
30247,,,
30248,,,
30249,,,
30250,,,
30251,,,
30252,,,
30253,,,
30254,,,
30255,,,
30256,,,
30257,,,
30258,,,
30259,,,
30260,,,
30261,,,
30262,,,
30263,,,
30264,,,
30265,,,
30266,,,
30267,,,
30268,,,
30269,,,
30270,,,
30271,,,
30272,,,
30273,,,
30274,,,
30275,,,
30276,,,
30277,,,
30278,,,
30279,,,
30280,,,
30281,,,
30282,,,
30283,,,
30284,,,
30285,,,
30286,,,
30287,,,
30288,,,
30289,,,
30290,,,
30291,,,
30292,,,
30293,,,
30294,,,
30295,,,
30296,,,
30297,,,
30298,,,
30299,,,
30300,,,
30301,,,
30302,,,
30303,,,
30304,,,
30305,,,
30306,,,
30307,,,
30308,,,
30309,,,
30310,,,
30311,,,
30312,,,
30313,,,
30314,,,
30315,,,
30316,,,
30317,,,
30318,,,
30319,,,
30320,,,
30598,Aceraceae,Acer,niveum
30599,Aceraceae,Acer,niveum
30600,Aceraceae,Acer,niveum
30601,Aceraceae,Acer,niveum
30602,Aceraceae,Acer,niveum
30934,Melastomataceae,Melastoma,polyanthum
31900,Aceraceae,Acer,sp.
31903,Aceraceae,Acer,saccharum
31915,Aceraceae,Acer,palmatum
31947,Apocynaceae,Ambelania,ternstroemiacea
31952,Lauraceae,Ocotea,fragrantissima
31958,Moraceae,Clarisia,racemosa
31962,Leguminosare-Caes.,Eperua,oleifera
31997,Amarantaceae,Iresine,spiculigera
32008,Acanthaceae,Aphelandra,superba
32011,Rhamnaceae,Rhumnus,arguta
32012,Rosaceae,Prunus,persica
32013,Oleaceae,Forsythia,sp.
32014,Ebenaceae,Diospyros,sp
32015,Celastraceae,Euonymus,lanceifolia
32016,Fagaceae,Quercus,dentata
32018,Simaroubaceae,Ailanthus,altissima
32019,Ulmaceae,Pteroceltis,tatarinowii
32021,Caprifoliaceae,Lonicera,maacki
32022,Betulaceae,Carpinus,sp.
32023,Rosaceae,Prunus,persica
32024,Celastraceae,Euonymus,sp.
32026,Oleaceae,Linociera,retusa
32029,Ulmaceae,Celtis,sp.
32030,Ulmaceae,Zelkowa,sinica
32031,Sapindaceae,Koelreuteria,paniculata
32032,Oleaceae,Forsythia,suspensa
32033,Rhamnaceae,Sageretia,sp.
32034,Fagaceae,Quercus,dentata
32035,Caprifoliaceae,Abelia,sp.
32036,Oleaceae,Fraxinus,sp.
32037,Tiliaceae,Tilia,sp.
32038,Ulmaceae,Celtis,bungeana
32041,Rosaceae,Prunus,armeniaca
32043,Ulmaceae,Pteroceltis,tatarinowii
32044,Aceraceae,Acer,sp.
32045,Simaroubaceae,Picrasma,quassioides
32048,Celastraceae,Euonymus,sp.
32049,Caprifoliaceae,Abelia,zanderi
32050,Pinaceae,Pinus,bungeana
32051,Caprifoliaceae,Viburnum,dialatum
32052,Caprifoliaceae,Viburnum,shonsianum
32056,Burseraceae,Canarium,mehenbethene
32057,Leguminosae-Papil.,Pterocarpus,indicus
32058,Burseraceae,Santiria,sp.
32059,Chrysobalanaceae,Atuna,racemosa
32060,Burseraceae,Canarium,mehenbethene
32061,Burseraceae,Canarium,mehenbethene
32062,Leguminosae-Papil.,Derris,sp.
32063,Leguminosae-Papil.,Ormocarpum,cochinchinense
32064,Meliaceae,Melia,dubia
32065,Hippocrateaceae,Salacia,sp.
32066,Amarantaceae,Pfaffia,grandiflora
32113,Monimiaceae,Xymalos,monospora
32143,Sapindaceae,Allophylus,ternatus
32144,Myrtaceae,Eugenia,sp.
32145,Myrtaceae,Eugenia,sp.
32146,Acanthaceae,Calycacanthus,sp.
32149,Malvaceae,Cephalohibiscus,peekelii
32150,Hamamelidaceae,Distylium,lepidotum
32157,Lobeliaceae,Clermontia,oblongifolia
32158,Araliaceae,Tetraplasandra,oahuensis
32159,Rutaceae,Amyris,sylvatica
32160,Leguminosae-Mim.,Lysiloma,bahamensis
32161,Euphorbiaceae,Adelia,barbinervis
32162,Compositae,Verbesina,myriocephala
32163,Rutaceae,Amyris,sylvatica
32164,Rutaceae,Pilocarpus,racemosus
32165,Leguminosae-Caes.,Swartzia,cubensis
32167,Celastraceae,Maytenus,phyllanthoides
32168,Celastraceae,Maytenus,phyllanthoides
32169,Olacaceae,Ximenia,americana
32170,Connaraceae,Rourea,glabra
32171,Hippocrateaceae,Hemiangium,excelsum
32172,Bombacaceae,Ceiba,erianthos
32173,Bombacaceae,Bombax,poissonianum
32174,Moraceae,Ficus,daphniphylla
32175,Tiliaceae,Apeiba,tibourbou
32176,Ebenaceae,Diospyros,anisandra
32178,Leguminosae-Papil.,Dalbergia,sp.
32179,Leguminosae-Papil.,Dalbergia,sp.
32180,Chenopodiaceae,Haloxylon,aphyllum
32181,Erythroxylaceae,Erythroxylum,rotundifolium
32182,Euphorbiaceae,Phyllanthus,antillanus
32184,Leguminosae-Papil.,Lonchocarpus,ehrenbergii
32185,Oleaceae,Chionanthus,caribaea
32188,Myrtaceae,Amomis,caryophyllata
32189,Moraceae,Pseudolmedia,spuria
32190,Myrtaceae,Calyptranthes,pallens
32191,Sapindaceae,Exothea,paniculata
32195,Rosaceae,Prunus,myrtifolia
32196,Canellaceae,Canella,winterana
32198,Rutaceae,Zanthoxylum,flavum
32199,Flacourtiaceae,Casearia,praecox
32200,Ebenaceae,Diospyros,tetrasperma
32201,Sterculiaceae,Guazuma,tomentosa
32202,Myrtaceae,Eugenia,monticola
32203,Leguminosae-Mim.,Senegalia,angustifolia
32204,Rhamnaceae,Colubrina,arborescens
32205,COMBRETACEAE,Leguncularia,racemosa
32206,Leguminosae-Caes.,Stahlia,monosperma
32207,Leguminosae-Papil.,Lonchocarpus,latifolius
32208,Malpighiaceae,Bunchosia,glandulosa
32209,Annonaceae,Oxandra,lanceolata
32212,Ulmaceae,Celtis,trinervia
32213,Rhamnaceae,Zizyphus,rhodoxylon
32214,Boraginaceae,Cordia,sp.
32215,Boraginaceae,Bourreria,succulenta
32216,Sapindaceae,Allophylus,crassinervis
32217,Simaroubaceae,Simaruba,berteroana
32218,Polygonaceae,Coccoloba,diversifolia
32219,Rhamnaceae,Zizyphus,domingensis
32220,Zygophyllaceae,Guaiacum,officinale
32221,Ulmaceae,Phyllostylon,brasiliensis
32224,Leguminosae-Mim.,Prosopis,sp.
32227,Cyatheaceae,Cibotium,chamissoi
32228,Cyatheaceae,Cibotium,menziesii
32229,Ebenaceae,Maba,sandwicensis
32230,Sapindaceae,Sapindus,oahuensis
32236,Compositae,Dubautia,plantaginea
32242,Euphorbiaceae,Neowawraea,phyllanthoides
32243,Rhamnaceae,Colubrina,oppositifolia
32246,Myrtaceae,Syncarpia,laurifolia
32247,Casuarinaceae,Casuarina,torulosa
32251,Rosaceae,Eriobotrya,japonica
32253,Sapindaceae,Alectryon,macrococcum
32259,Acanthaceae,Barleria,cristata
32260,Podocarpaceae,Dacrydium,cupressinum
32261,Santalaceae,Santalum,yasi
32266,Aceraceae,Acer,campestre
32308,Burseraceae,Tetragastris,balsamifera
32309,Piperaceae,Piper,marginatum
32310,Annonaceae,Anona,sp.
32311,Leguminosae-Papil.,Lonchocarpus,ehrenbergii
32312,Theaceae,Ternstreomia,obovalis
32313,Meliaceae,Carapa,guianensis
32315,Canellaceae,Canella,winterana
32316,Leguminosae-Caes.,Stahlia,monosperma
32317,Leguminosae-Papil.,Myroxylon,balsamum
32318,Polygonaceae,Coccoloba,diversifolia
32321,Leguminosae-Mim.,Senegalia,angustifolia
32322,Sapindaceae,Exothea,paniculata
32324,Myrtaceae,Eugenia,myrtoides
32325,Rutaceae,Zanthoxylum,flavum
32326,Sterculiaceae,Waltheria,americana
32328,Melastomataceae,Tetrazygia,pallens
32329,Sterculiaceae,Guazuma,ulmifolia
32331,Rhamnaceae,Zizyphus,rhodoxylon
32332,Anacardiaceae,Spondias,mombin
32333,Myrtaceae,Eugenia,mucronata
32335,Moraceae,Pseudolmedia,spuria
32336,Annonaceae,Annona,glabra
32338,Rosaceae,Prunus,myrtifolia
32339,Nyctaginaceae,Torrubia,fragrans
32341,Moringaceae,Moringa,oleifera
32342,Lamiaceae,Hyptis,scoparis
32344,Flacourtiaceae,Casearia,guianensis
32345,Flacourtiaceae,Casearia,guianensis
32348,Ulmaceae,Celtis,trinervia
32349,Euphorbiaceae,Phyllanthus,antillanus
32350,Leguminosae-Papil.,Rhynchosia,sp.
32352,Oleaceae,Chionanthus,caribaea
32353,Flacourtiaceae,Casearia,sp.
32368,Leguminosae-Papil.,Centrolobium,paraense
32369,Leguminosae-Caes.,Peltogyne,pubescens
32370,Leguminosae-Caes.,Caesalpinia,granadillo
32371,Bombacaceae,Bombacopsis,quinata
32374,Leguminosae-Caes.,Crudia,aequalis
32375,Leguminosae-Caes.,Senna,bacillaris
32376,Polygalaceae,Securidaca,diversifolia
32377,Bignoniaceae,Tabebuia,dugandii
32378,Sapindaceae,Paullinia,fuscescens
32379,Connaraceae,Rourea,glabra
32380,Amarantaceae,Chamissoa,altissima
32381,Compositae,Eupatorium,celtidifolium
32382,Verbenaceae,Aegiphila,deppeana
32383,Sapindaceae,Serjania,mexicana
32386,Bignoniaceae,Ceratophytum,tobagense
32387,Acanthaceae,Beloperone,bracteosa
32388,Polygonaceae,Coccoloba,densifrons
32390,Leguminosae-Papil.,Myroxylon,balsamum
32392,Leguminosae-Mim.,Piptadenia,speciosa
32393,Santalaceae,Acanthosyris,colombiana
32394,Leguminosae-Papil.,Piscidia,carthaginensis
32395,Erythroxylaceae,Erythroxylum,areolatum
32513,Rhamnaceae,Rhamnus,purshiana
32514,Buxaceae,Buxus,japonica
32515,Juglandaceae,Juglans,sp.
32518,Myrtaceae,Eugenia,jambos
32519,Leguminosae-Mim.,Samanea,saman
32520,Leguminosae-Mim.,Albizzia,lebbek
32521,Leguminosae-Caes.,Delonix,regia
32522,Combretaceae,Terminalia,catappa
32523,Leguminosae-Caes.,Bauhinia,purpurea
32524,Casuarinaceae,Casuarina,equisetifolia
32525,Euphorbiaceae,Ricinus,communis
32526,Caprifoliaceae,Viburnum,obovatum
32527,Melastomataceae,Miconia,prasina
32528,Aquifoliaceae,Ilex,cassine
32529,Verbenaceae,Lantana,alba
32530,Palmaceae,Paurotis,wrightii
32531,Leguminosae-Mim.,Lysiloma,bahamensis
32533,Sapindaceae,Exothea,paniculata
32535,Myrsinaceae,Ardisia,compressa
32536,Leguminosae-Mim.,Pithecolobium,unguis-cati
32537,Rutaceae,Amyris,balsamifera
32539,Polygonaceae,Coccoloba,uvifera
32542,Anacardiaceae,Metopium,toxiferum
32543,Rutaceae,Zanthoxylum,fagara
32544,Oleaceae,Forestiera,segregata
32546,Simarubaceae,Simaruba,glauca
32547,Burseraceae,Bursera,simaruba
32548,Lauraceae,Nectandra,coriacea
32549,Myrtaceae,Eugenia,procera
32551,Nyctaginaceae,Torrubia,longifolia
32552,Myrtaceae,Anamomis,simpsonii
32555,Ulmaceae,Trema,micrantha
32556,Leguminosae-Papil.,Dalbergia,ecastophyllum
32557,Verbenaceae,Citharexylum,villosum
32559,Rutaceae,Zanthoxylum,clava-herculis
32560,Meliaceae,Melia,azedarach
32561,Leguminosae-Mim.,Pithecolobium,unguis-cati
32562,Malvaceae,Thespesia,populnea
32563,Leguminosae-Papil.,Indigofera,tinctoria
32564,Compositae,Baccharis,glomeruliflora
32565,Compositae,Baccharis,halimifolia
32566,Salicaceae,Salix,amphibia
32567,Anacardiaceae,Schinus,terebinthifolius
32568,Moraceae,Ficus,laevigata
32569,COMBRETACEAE,Leguncularia,racemosa
32570,COMBRETACEAE,Conocarpus,erectus
32571,Palmaceae,Serenoa,serrulata
32573,Myrtaceae,Melaleuca,leucadendron
32574,Fagaceae,Quercus,virginiana
32575,Leguminosae-Caes.,Bauhinia,sp.
32576,Polygonaceae,Coccoloba,diversifolia
32577,Malvaceae,Hibiscus,tiliaceus
32578,Rhizophoraceae,Rhizophora,mangle
32579,Leguminosae-Caes.,Guilandina,crista
32580,Aceraceae,Acer,rubrum
32581,Pinaceae,Pinus,clausa
32582,Sapindaceae,Blighia,sapida
32583,Euphorbiaceae,Aleurites,moluccana
32585,Meliaceae,Swietenia,macrophylla
32586,Leguminosae-Papil.,Dalbergia,nigra
32587,Zygophyllaceae,Bulnesia,arborea
32588,Leguminosae-Papil.,Dalbergia,retusa
32589,Ulmaceae,Phyllostylon,brasiliensis
32590,Aquifoliaceae,Ilex,opaca
32591,Leguminosae-Papil.,Dalbergia,sp.
32592,Juglandaceae,Juglans,regia
32593,Leguminosae-Caes.,Peltogyne,sp.
32594,Bignoniaceae,Tabebuia,serratifolia
32595,Ebenaceae,Diospyros,macassar
32596,Ebenaceae,Diospyros,sp
32597,Rutaceae,Euxylophora,paraensis
32598,Moraceae,Brosimum,guianense
32599,Verbenaceae,Tectona,grandis
32626,Moraceae,Naucleopsis,amara
32631,Leguminosae-Papil.,Hymenolobium,excelsum
32637,Lauraceae,Licaria,caryophyllata
32643,Humiriaceae,Vantanea,cupularis
32664,Monimiaceae,Hedycarya,arborea
32670,Trochodendraceae,Trochodendron,aralioides
32827,Sterculiaceae,Sterculia,shillinglawii
32828,Leguminosae-Papil.,Desmodium,umbellatum
32829,Moraceae,Ficus,sp.
32830,Moraceae,Ficus,tinctoria
32831,Solanaceae,Solanum,erianthum
32832,Ulmaceae,Trema,orientalis
32833,Urticaceae,Pipturus,argenteus
32834,Trochodendraceae,Trochodendron,aralioides
32836,Lecythidaceae,Eschweilera,sagotiana
32839,Chrysobalanaceae,Licania,alba
32840,Tiliaceae,Apeiba,echinata
32841,Chrysobalanaceae,Licania,heteromorpha
32842,Lecythidaceae,Eschweilera,grata
32844,Leguminosae-Mim.,Inga,alba
32845,Leguminosae-Mim.,Abarema,sp.
32846,Lecythidaceae,Eschweilera,sp.
32849,Verbenaceae,Vitex,sp.
32850,Sterculiaceae,Sterculia,pruriens
32851,Lecythidaceae,Eschweilera,holcogyne
32852,Burseraceae,Protium,sp.
32853,Euphorbiaceae,Chaetocarpus,schomburgkianus
32854,Leguminosae-Caes.,Swartzia,schomburgkii
32855,Anacardiaceae,Tapirira,guianensis
32856,Leguminosae-Caes.,Swartzia,sp.
32857,Lauraceae,Ocotea,rodiaei
32858,Lauraceae,Ocotea,rodiaei
32859,Lauraceae,Ocotea,rodiaei
